File name,Icon,Name,Type,Subtype,Description,Prerequisite,Cost,Visible
ip_pltuseitm_164.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_165.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_166.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_167.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_168.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_169.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_170.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_171.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_172.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_173.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_174.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_175.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_176.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_177.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_178.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_179.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_180.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_181.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_182.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_183.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_184.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_185.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_186.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_187.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_188.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_189.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_190.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_191.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_192.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_193.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_194.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_195.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_196.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_197.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_198.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_199.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_200.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_201.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_202.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_203.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_204.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_205.png,,Cell,Lightsaber Upgrade,Cell,,,,FALSE
ip_pltuseitm_206.png,,,Lightsaber Upgrade,Cell,,,,FALSE
ip_pltuseitm_207.png,,,Lightsaber Upgrade,Cell,,,,FALSE
ip_pltuseitm_208.png,,,Lightsaber Upgrade,Cell,,,,FALSE
ip_pltuseitm_209.png,,,Lightsaber Upgrade,Cell,,,,FALSE
ip_pltuseitm_210.png,,,Lightsaber Upgrade,Cell,,,,FALSE
ip_pltuseitm_211.png,,,Lightsaber Upgrade,Cell,,,,FALSE
ip_pltuseitm_212.png,,,Lightsaber Upgrade,Cell,,,,FALSE
ip_pltuseitm_213.png,,,Lightsaber Upgrade,Cell,,,,FALSE
ip_pltuseitm_214.png,,,Lightsaber Upgrade,Cell,,,,FALSE
ip_pltuseitm_215.png,,,Lightsaber Upgrade,Cell,,,,FALSE
ip_pltuseitm_216.png,,,Lightsaber Upgrade,Cell,,,,FALSE
ip_pltuseitm_217.png,,,Lightsaber Upgrade,Cell,,,,FALSE
ip_pltuseitm_218.png,,,Lightsaber Upgrade,Emitter,,,,FALSE
ip_pltuseitm_219.png,,,Lightsaber Upgrade,Emitter,,,,FALSE
ip_pltuseitm_220.png,,,Lightsaber Upgrade,Emitter,,,,FALSE
ip_pltuseitm_221.png,,,Lightsaber Upgrade,Emitter,,,,FALSE
ip_pltuseitm_222.png,,,Lightsaber Upgrade,Emitter,,,,FALSE
ip_pltuseitm_223.png,,,Lightsaber Upgrade,Emitter,,,,FALSE
ip_pltuseitm_224.png,,,Lightsaber Upgrade,Emitter,,,,FALSE
ip_pltuseitm_225.png,,,Lightsaber Upgrade,Emitter,,,,FALSE
ip_pltuseitm_226.png,,,Lightsaber Upgrade,Emitter,,,,FALSE
ip_pltuseitm_227.png,,,Lightsaber Upgrade,Emitter,,,,FALSE
ip_pltuseitm_228.png,,,Lightsaber Upgrade,Emitter,,,,FALSE
ip_pltuseitm_229.png,,,Lightsaber Upgrade,Emitter,,,,FALSE
ip_pltuseitm_230.png,,,Lightsaber Upgrade,Emitter,,,,FALSE
ip_pltuseitm_231.png,,,Lightsaber Upgrade,Emitter,,,,FALSE
ip_pltuseitm_232.png,,,Lightsaber Upgrade,Lens,,,,FALSE
ip_pltuseitm_233.png,,,Lightsaber Upgrade,Lens,,,,FALSE
ip_pltuseitm_234.png,,,Lightsaber Upgrade,Lens,,,,FALSE
ip_pltuseitm_235.png,,,Lightsaber Upgrade,Lens,,,,FALSE
ip_pltuseitm_236.png,,,Lightsaber Upgrade,Lens,,,,FALSE
ip_pltuseitm_237.png,,,Lightsaber Upgrade,Lens,,,,FALSE
ip_pltuseitm_238.png,,,Lightsaber Upgrade,Lens,,,,FALSE
ip_pltuseitm_239.png,,,Lightsaber Upgrade,Lens,,,,FALSE
ip_pltuseitm_240.png,,,Lightsaber Upgrade,Lens,,,,FALSE
ip_pltuseitm_241.png,,,Lightsaber Upgrade,Lens,,,,FALSE
ip_pltuseitm_242.png,,,Lightsaber Upgrade,Lens,,,,FALSE
ip_pltuseitm_243.png,,,Lightsaber Upgrade,Lens,,,,FALSE
ip_pltuseitm_244.png,,,Lightsaber Upgrade,Lens,,,,FALSE
ip_pltuseitm_245.png,,,Lightsaber Upgrade,Lens,,,,FALSE
ip_pltuseitm_246.png,,,Melee Upgrade,Hilt,,,,FALSE
ip_pltuseitm_247.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_248.png,,,,,,,,FALSE
ip_pltuseitm_249.png,,,,,,,,FALSE
ip_pltuseitm_250.png,,,Lightsaber Upgrade,Cell,,,,FALSE
iw_SbrCrstl_001.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_002.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_003.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_004.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_005.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_006.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_007.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_008.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_009.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_010.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_011.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_012.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_013.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_014.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_015.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_016.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_017.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_018.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_018a.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_020.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_021.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_022.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_023.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_024.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_025.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_026.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_027.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_028.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_029.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_030.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_031.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_031a.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_032.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_033.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_034.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_035.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_036.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_037.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_038.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_039.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_040.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_041.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_042.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_043.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_044.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_045.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_046.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_047.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_048.png,,,Crystal,,,,,FALSE
iw_sbrcrstl_049.png,,,Crystal,,,,,FALSE
ip_pltuseitm_003.png,,,Melee Upgrade,,,,,FALSE
ip_pltuseitm_004.png,,,Melee Upgrade,,,,,FALSE
